review_id,order_id,customer_id,rating,review_text
RV00491,O04831,C00009,2,Not happy with the delivery experience.
RV00492,O01417,C00444,5,Everything was perfect and arrived on time.
RV00493,O09331,C01866,2,Not happy with the delivery experience.
RV00494,O07773,C01201,5,Food was excellent and delivery was very quick.
RV00495,O01600,C01933,4,Food was tasty and delivery was smooth.
RV00496,O09418,C00279,4,"Good service, just a minor delay."
RV00497,O03162,C00870,5,Food was excellent and delivery was very quick.
RV00498,O07818,C01805,5,Amazing food and great delivery experience.
RV00499,O08011,C01540,4,Really good experience overall.
RV00500,O03921,C01202,5,Amazing food and great delivery experience.
RV00501,O07233,C00650,3,Food was okay but delivery took some time.
RV00502,O04866,C01836,4,"Good service, just a minor delay."
RV00503,O09690,C01857,4,Really good experience overall.
RV00504,O03696,C01432,5,"Loved the food, would definitely order again."
RV00505,O05465,C01386,5,Food was excellent and delivery was very quick.
RV00506,O07775,C01244,4,Really good experience overall.
RV00507,O06022,C01653,4,Good food and the delivery was on time.
RV00508,O00080,C01852,5,Everything was perfect and arrived on time.
RV00509,O08548,C01432,4,Really good experience overall.
RV00510,O05172,C01094,4,Really good experience overall.
RV00511,O07496,C00466,4,"Good service, just a minor delay."
RV00512,O01222,C00618,1,Very late delivery and the food was cold.
RV00513,O00737,C01850,5,Everything was perfect and arrived on time.
RV00514,O03785,C01129,2,Delivery was late and the food was not very good.
RV00515,O05816,C01367,3,Food was decent but could have been better.
RV00516,O08932,C01741,3,"Average experience, nothing special."
RV00517,O03473,C00184,3,The order was fine overall.
RV00518,O00267,C01499,5,Food was excellent and delivery was very quick.
RV00519,O08795,C01791,5,"Loved the food, would definitely order again."
RV00520,O05238,C01507,1,Very late delivery and the food was cold.
RV00521,O04939,C01437,2,The order was delayed and disappointing.
RV00522,O06211,C00432,4,"Good service, just a minor delay."
RV00523,O06210,C00660,1,"Terrible experience, food arrived very late."
RV00524,O03047,C00549,4,Good food and the delivery was on time.
RV00525,O06558,C01844,3,The order was fine overall.
RV00526,O07349,C01281,4,Really good experience overall.
RV00527,O02133,C01310,2,The order was delayed and disappointing.
RV00528,O06606,C01195,4,Food was tasty and delivery was smooth.
RV00529,O04656,C00150,5,"Loved the food, would definitely order again."
RV00530,O04090,C01216,3,The order was fine overall.
RV00531,O01806,C01892,5,"Loved the food, would definitely order again."
RV00532,O06858,C01049,2,Food was cold when it arrived.
RV00533,O02464,C01534,3,The order was fine overall.
RV00534,O02632,C01527,1,Very late delivery and the food was cold.
RV00535,O07103,C01096,1,Food was disappointing and delivery was extremely slow.
RV00536,O01173,C01258,4,Food was tasty and delivery was smooth.
RV00537,O03163,C01561,5,Everything was perfect and arrived on time.
RV00538,O08670,C00816,5,Amazing food and great delivery experience.
RV00539,O06459,C00078,3,Food was decent but could have been better.
RV00540,O09767,C01164,5,Everything was perfect and arrived on time.
RV00541,O04694,C00416,1,"Very poor service, would not order again."
RV00542,O09932,C01635,3,Food was okay but delivery took some time.
RV00543,O04430,C00156,4,Good food and the delivery was on time.
RV00544,O03213,C01213,5,Everything was perfect and arrived on time.
RV00545,O07098,C00585,3,"Average experience, nothing special."
RV00546,O04591,C00623,5,Everything was perfect and arrived on time.
RV00547,O08504,C01692,4,Really good experience overall.
RV00548,O03808,C00708,4,Really good experience overall.
RV00549,O00475,C01192,4,"Good service, just a minor delay."
RV00550,O05598,C01251,4,Food was tasty and delivery was smooth.
RV00551,O04122,C01393,4,Really good experience overall.
RV00552,O02705,C01443,5,"Loved the food, would definitely order again."
RV00553,O05606,C01353,5,Amazing food and great delivery experience.
RV00554,O05887,C01208,4,Good food and the delivery was on time.
RV00555,O06314,C00388,4,Really good experience overall.
RV00556,O09029,C00380,4,Food was tasty and delivery was smooth.
RV00557,O02467,C01720,2,Not happy with the delivery experience.
RV00558,O00726,C00186,4,Really good experience overall.
RV00559,O08531,C00503,5,Amazing food and great delivery experience.
RV00560,O00373,C00723,3,Food was decent but could have been better.
RV00561,O08872,C00263,3,Food was decent but could have been better.
RV00562,O07723,C01896,4,Food was tasty and delivery was smooth.
RV00563,O02298,C00368,4,Food was tasty and delivery was smooth.
RV00564,O04677,C00107,2,Delivery was late and the food was not very good.
RV00565,O09007,C00287,2,Delivery was late and the food was not very good.
RV00566,O01457,C01628,4,Really good experience overall.
RV00567,O01319,C01968,4,Food was tasty and delivery was smooth.
RV00568,O06122,C01235,5,Amazing food and great delivery experience.
RV00569,O01756,C01699,5,"Loved the food, would definitely order again."
RV00570,O05647,C01813,5,Food was excellent and delivery was very quick.
RV00571,O04244,C00595,4,Really good experience overall.
RV00572,O09634,C00592,2,The order was delayed and disappointing.
RV00573,O07215,C00120,3,"Average experience, nothing special."
RV00574,O03970,C00512,5,Everything was perfect and arrived on time.
RV00575,O08936,C01236,3,The order was fine overall.
RV00576,O08328,C00226,4,"Good service, just a minor delay."
RV00577,O08478,C00954,4,Food was tasty and delivery was smooth.
RV00578,O09867,C00838,5,Amazing food and great delivery experience.
RV00579,O01406,C01577,5,Food was excellent and delivery was very quick.
RV00580,O03052,C00571,1,Food was disappointing and delivery was extremely slow.
RV00581,O07729,C01472,4,Really good experience overall.
RV00582,O08470,C01158,4,Food was tasty and delivery was smooth.
RV00583,O02459,C00839,1,Food was disappointing and delivery was extremely slow.
RV00584,O07029,C00102,3,Food was decent but could have been better.
RV00585,O04169,C01715,4,Good food and the delivery was on time.
RV00586,O04561,C01665,5,"Loved the food, would definitely order again."
RV00587,O03114,C00986,5,Amazing food and great delivery experience.
RV00588,O00175,C00972,3,Food was okay but delivery took some time.
RV00589,O07838,C01425,4,Good food and the delivery was on time.
RV00590,O04977,C01682,5,Amazing food and great delivery experience.
RV00591,O05229,C01924,4,Food was tasty and delivery was smooth.
RV00592,O03535,C01536,3,The order was fine overall.
RV00593,O06288,C01018,2,The order was delayed and disappointing.
RV00594,O06885,C01811,4,"Good service, just a minor delay."
RV00595,O08632,C01636,4,Food was tasty and delivery was smooth.
RV00596,O06493,C00219,4,Really good experience overall.
RV00597,O06451,C01694,5,Amazing food and great delivery experience.
RV00598,O01499,C01378,4,Really good experience overall.
RV00599,O01520,C01440,5,Amazing food and great delivery experience.
RV00600,O02994,C00013,2,Delivery was late and the food was not very good.
RV00601,O02614,C00917,2,Food was cold when it arrived.
RV00602,O01498,C01940,5,Food was excellent and delivery was very quick.
RV00603,O07264,C00047,5,Amazing food and great delivery experience.
RV00604,O02370,C01226,3,"Average experience, nothing special."
RV00605,O05859,C01331,1,"Very poor service, would not order again."
RV00606,O01443,C00694,1,"Terrible experience, food arrived very late."
RV00607,O09085,C00507,3,"Average experience, nothing special."
RV00608,O04261,C01482,4,Food was tasty and delivery was smooth.
RV00609,O02645,C01210,4,Good food and the delivery was on time.
RV00610,O09163,C01744,5,Food was excellent and delivery was very quick.
RV00611,O03407,C00958,5,Amazing food and great delivery experience.
RV00612,O08746,C01105,5,Everything was perfect and arrived on time.
RV00613,O04802,C00563,3,Food was okay but delivery took some time.
RV00614,O07364,C00131,4,Really good experience overall.
RV00615,O02591,C01766,4,Good food and the delivery was on time.
RV00616,O08068,C00477,4,"Good service, just a minor delay."
RV00617,O00692,C01009,1,Food was disappointing and delivery was extremely slow.
RV00618,O04237,C01730,3,Food was okay but delivery took some time.
RV00619,O00471,C01204,2,Delivery was late and the food was not very good.
RV00620,O05766,C00801,1,"Terrible experience, food arrived very late."
RV00621,O02954,C00975,2,Not happy with the delivery experience.
RV00622,O01963,C01101,5,Food was excellent and delivery was very quick.
RV00623,O07460,C01879,4,"Good service, just a minor delay."
RV00624,O08120,C01893,4,Really good experience overall.
RV00625,O07638,C01943,5,Everything was perfect and arrived on time.
RV00626,O00408,C00016,4,"Good service, just a minor delay."
RV00627,O01518,C01712,3,Food was decent but could have been better.
RV00628,O09877,C00139,4,Food was tasty and delivery was smooth.
RV00629,O04639,C00351,2,Delivery was late and the food was not very good.
RV00630,O02537,C01909,4,Really good experience overall.
RV00631,O02627,C01243,4,Food was tasty and delivery was smooth.
RV00632,O07247,C01935,5,Amazing food and great delivery experience.
RV00633,O08930,C01387,4,"Good service, just a minor delay."
RV00634,O01769,C00078,4,Good food and the delivery was on time.
RV00635,O04542,C00691,4,Good food and the delivery was on time.
RV00636,O00425,C00571,2,Delivery was late and the food was not very good.
RV00637,O04715,C00537,5,Food was excellent and delivery was very quick.
RV00638,O01856,C01425,4,"Good service, just a minor delay."
RV00639,O04479,C00655,3,Food was decent but could have been better.
RV00640,O08006,C01136,1,Food was disappointing and delivery was extremely slow.
RV00641,O03301,C00512,5,Everything was perfect and arrived on time.
RV00642,O00889,C01060,4,Really good experience overall.
RV00643,O07067,C00698,3,"Average experience, nothing special."
RV00644,O06278,C00221,3,Food was decent but could have been better.
RV00645,O08589,C00641,4,"Good service, just a minor delay."
RV00646,O07688,C00667,1,"Terrible experience, food arrived very late."
RV00647,O07354,C01520,5,"Loved the food, would definitely order again."
RV00648,O02696,C00867,3,The order was fine overall.
RV00649,O04795,C01338,3,Food was okay but delivery took some time.
RV00650,O09626,C00913,3,The order was fine overall.
RV00651,O07593,C01897,5,"Loved the food, would definitely order again."
RV00652,O09487,C00818,1,Food was disappointing and delivery was extremely slow.
RV00653,O07027,C00216,4,Food was tasty and delivery was smooth.
RV00654,O02407,C01083,5,Everything was perfect and arrived on time.
RV00655,O07195,C00742,5,Food was excellent and delivery was very quick.
RV00656,O05641,C00714,4,Really good experience overall.
RV00657,O02815,C00659,3,Food was decent but could have been better.
RV00658,O07824,C00041,4,"Good service, just a minor delay."
RV00659,O08150,C00279,3,The order was fine overall.
RV00660,O09453,C00254,2,Not happy with the delivery experience.
RV00661,O04016,C01179,3,Food was decent but could have been better.
RV00662,O08967,C00375,5,Amazing food and great delivery experience.
RV00663,O08456,C00885,5,Amazing food and great delivery experience.
RV00664,O05925,C01360,3,"Average experience, nothing special."
RV00665,O08427,C01052,5,Everything was perfect and arrived on time.
RV00666,O00036,C00731,4,"Good service, just a minor delay."
RV00667,O03515,C00062,3,"Average experience, nothing special."
RV00668,O08899,C01530,5,Food was excellent and delivery was very quick.
RV00669,O01178,C01081,2,Not happy with the delivery experience.
RV00670,O00477,C01174,5,Food was excellent and delivery was very quick.
RV00671,O00283,C01882,4,Food was tasty and delivery was smooth.
RV00672,O04865,C01877,5,"Loved the food, would definitely order again."
RV00673,O06377,C01577,5,"Loved the food, would definitely order again."
RV00674,O01165,C01486,4,Food was tasty and delivery was smooth.
RV00675,O05926,C00793,5,Amazing food and great delivery experience.
RV00676,O06951,C00129,1,Very late delivery and the food was cold.
RV00677,O00109,C01152,1,Very late delivery and the food was cold.
RV00678,O01041,C01574,4,Food was tasty and delivery was smooth.
RV00679,O08713,C01962,4,Really good experience overall.
RV00680,O09078,C00165,1,"Very poor service, would not order again."
RV00681,O04363,C01603,5,Food was excellent and delivery was very quick.
RV00682,O09720,C01323,5,Everything was perfect and arrived on time.
RV00683,O08865,C00317,2,Delivery was late and the food was not very good.
RV00684,O05681,C00219,4,Really good experience overall.
RV00685,O00701,C00801,4,Food was tasty and delivery was smooth.
RV00686,O09668,C01802,4,Good food and the delivery was on time.
RV00687,O07728,C01269,2,The order was delayed and disappointing.
RV00688,O02718,C00570,3,Food was decent but could have been better.
RV00689,O00256,C00427,5,Food was excellent and delivery was very quick.
